1	0.00000335
1.1	0.00000351
1.2	0.00000363
1.3	0.00000379
1.4	0.00000394
1.5	0.00000407
1.6	0.00000422
1.7	0.00000436
1.8	0.00000448
1.9	0.00000464
2	0.00000477
2.1	0.00000490
2.2	0.00000504
2.3	0.00000518
2.4	0.00000532
2.5	0.00000544
2.6	0.00000556
2.7	0.00000570
2.8	0.00000584
2.9	0.00000596
3	0.00000610
3.1	0.00000622
3.2	0.00000635
3.3	0.00000648
3.4	0.00000663
3.5	0.00000674
3.6	0.00000687
3.7	0.00000699
3.8	0.00000710
3.9	0.00000730
4	0.00000740
4.1	0.00000760
4.2	0.00000770
4.3	0.00000780
4.4	0.00000790
4.5	0.00000810
4.6	0.00000820
4.7	0.00000830
4.8	0.00000840
4.9	0.00000860
5	0.00000870
5.1	0.00000880
5.2	0.00000900
5.3	0.00000910
5.4	0.00000920
5.5	0.00000930
5.6	0.00000950
5.7	0.00000960
5.8	0.00000970
5.9	0.00000990
6	0.00001000
6.1	0.00001010
6.2	0.00001020
6.3	0.00001030
6.4	0.00001050
6.5	0.00001060
6.6	0.00001070
6.7	0.00001080
6.8	0.00001100
6.9	0.00001110
7	0.00001120
7.1	0.00001130
7.2	0.00001150
7.3	0.00001160
7.4	0.00001170
7.5	0.00001180
7.6	0.00001200
7.7	0.00001210
7.8	0.00001220
7.9	0.00001230
8	0.00001240
8.1	0.00001250
8.2	0.00001260
8.3	0.00001280
8.4	0.00001290
8.5	0.00001300
8.6	0.00001320
8.7	0.00001330
8.8	0.00001340
8.9	0.00001350
9	0.00001370
9.1	0.00001380
9.2	0.00001390
9.3	0.00001400
9.4	0.00001420
9.5	0.00001430
9.6	0.00001440
9.7	0.00001450
9.8	0.00001460
9.9	0.00001480
10	0.00001490
10.1	0.00001500
10.2	0.00001510
10.3	0.00001530
10.4	0.00001530
10.5	0.00001540
10.6	0.00001560
10.7	0.00001570
10.8	0.00001580
10.9	0.00001600
11	0.00001610
11.1	0.00001620
11.2	0.00001640
11.3	0.00001650
11.4	0.00001660
11.5	0.00001670
11.6	0.00001680
11.7	0.00001690
11.8	0.00001710
11.9	0.00001720
12	0.00001730
12.1	0.00001740
12.2	0.00001760
12.3	0.00001770
12.4	0.00001780
12.5	0.00001800
12.6	0.00001810
12.7	0.00001820
12.8	0.00001830
12.9	0.00001840
13	0.00001850
13.1	0.00001860
13.2	0.00001870
13.3	0.00001890
13.4	0.00001900
13.5	0.00001910
13.6	0.00001930
13.7	0.00001940
13.8	0.00001950
13.9	0.00001960
14	0.00001970
14.1	0.00001980
14.2	0.00002000
14.3	0.00002010
14.4	0.00002020
14.5	0.00002030
14.6	0.00002040
14.7	0.00002050
14.8	0.00002060
14.9	0.00002080
15	0.00002090
15.1	0.00002100
15.2	0.00002110
15.3	0.00002130
15.4	0.00002140
15.5	0.00002160
15.6	0.00002180
15.7	0.00002190
15.8	0.00002200
15.9	0.00002210
16	0.00002230
16.1	0.00002250
16.2	0.00002260
16.3	0.00002260
16.4	0.00002280
16.5	0.00002290
16.6	0.00002320
16.7	0.00002340
16.8	0.00002350
16.9	0.00002360
17	0.00002370
17.1	0.00002370
17.2	0.00002370
17.3	0.00002380
17.4	0.00002390
17.5	0.00002410
17.6	0.00002430
17.7	0.00002430
17.8	0.00002440
17.9	0.00002450
18	0.00002460
18.1	0.00002470
18.2	0.00002470
18.3	0.00002490
18.4	0.00002500
18.5	0.00002510
18.6	0.00002530
18.7	0.00002540
18.8	0.00002560
18.9	0.00002600
19	0.00002650
19.1	0.00002660
19.2	0.00002700
19.3	0.00002750
19.4	0.00002730
19.5	0.00002700
19.6	0.00002720
19.7	0.00002810
19.8	0.00002790
19.9	0.00002760
20	0.00002760
20.1	0.00002800
20.2	0.00002950
20.3	0.00003140
20.4	0.00003430
20.5	0.00003230
20.6	0.00003120
20.7	0.00003040
20.8	0.00003030
20.9	0.00003130
21	0.00003300
21.1	0.00003530
21.2	0.00003590
21.3	0.00003450
21.4	0.00003240
21.5	0.00003160
21.6	0.00003240
21.7	0.00003190
21.8	0.00003330
21.9	0.00003650
22	0.00003610
22.1	0.00003310
22.2	0.00003220
22.3	0.00003340
22.4	0.00003350
22.5	0.00003250
22.6	0.00003200
22.7	0.00003170
22.8	0.00003160
22.9	0.00003180
23	0.00003230
23.1	0.00003320
23.2	0.00003350
23.3	0.00003340
23.4	0.00003360
23.5	0.00003400
23.6	0.00003430
23.7	0.00003420
23.8	0.00003360
23.9	0.00003330
24	0.00003290
24.1	0.00003290
24.2	0.00003340
24.3	0.00003310
24.4	0.00003300
24.5	0.00003300
24.6	0.00003330
24.7	0.00003350
24.8	0.00003330
24.9	0.00003340
25	0.00003360
25.1	0.00003410
25.2	0.00003450
25.3	0.00003450
25.4	0.00003440
25.5	0.00003430
25.6	0.00003440
25.7	0.00003450
25.8	0.00003460
25.9	0.00003500
26	0.00003480
26.1	0.00003470
26.2	0.00003480
26.3	0.00003500
26.4	0.00003510
26.5	0.00003520
26.6	0.00003550
26.7	0.00003580
26.8	0.00003590
26.9	0.00003600
27	0.00003600
27.1	0.00003600
27.2	0.00003610
27.3	0.00003620
27.4	0.00003630
27.5	0.00003670
27.6	0.00003690
27.7	0.00003690
27.8	0.00003690
27.9	0.00003690
28	0.00003690
28.1	0.00003690
28.2	0.00003720
28.3	0.00003720
28.4	0.00003730
28.5	0.00003730
28.6	0.00003750
28.7	0.00003760
28.8	0.00003770
28.9	0.00003790
29	0.00003810
29.1	0.00003830
29.2	0.00003840
29.3	0.00003850
29.4	0.00003850
29.5	0.00003850
29.6	0.00003860
29.7	0.00003880
29.8	0.00003890
29.9	0.00003900
30	0.00003910
30.1	0.00003930
30.2	0.00003960
30.3	0.00003960
30.4	0.00003960
30.5	0.00003970
30.6	0.00003980
30.7	0.00003990
30.8	0.00004000
30.9	0.00004030
31	0.00004040
31.1	0.00004050
31.2	0.00004060
31.3	0.00004060
31.4	0.00004080
31.5	0.00004110
31.6	0.00004110
31.7	0.00004110
31.8	0.00004120
31.9	0.00004130
32	0.00004150
32.1	0.00004160
32.2	0.00004180
32.3	0.00004190
32.4	0.00004210
32.5	0.00004220
32.6	0.00004230
32.7	0.00004240
32.8	0.00004250
32.9	0.00004260
33	0.00004270
33.1	0.00004300
33.2	0.00004320
33.3	0.00004320
33.4	0.00004340
33.5	0.00004360
33.6	0.00004380
33.7	0.00004390
33.8	0.00004400
33.9	0.00004410
34	0.00004420
34.1	0.00004430
34.2	0.00004440
34.3	0.00004460
34.4	0.00004470
34.5	0.00004480
34.6	0.00004490
34.7	0.00004510
34.8	0.00004520
34.9	0.00004560
35	0.00004550
35.1	0.00004550
35.2	0.00004550
35.3	0.00004570
35.4	0.00004570
35.5	0.00004580
35.6	0.00004600
35.7	0.00004610
35.8	0.00004610
35.9	0.00004620
36	0.00004630
36.1	0.00004650
36.2	0.00004660
36.3	0.00004680
36.4	0.00004680
36.5	0.00004690
36.6	0.00004710
36.7	0.00004720
36.8	0.00004730
36.9	0.00004750
37	0.00004780
37.1	0.00004800
37.2	0.00004810
37.3	0.00004820
37.4	0.00004840
37.5	0.00004880
37.6	0.00004890
37.7	0.00004910
37.8	0.00004910
37.9	0.00004920
38	0.00004960
38.1	0.00004960
38.2	0.00004990
38.3	0.00005000
38.4	0.00004980
38.5	0.00005010
38.6	0.00005010
38.7	0.00005010
38.8	0.00005010
38.9	0.00005020
39	0.00005040
39.1	0.00005040
39.2	0.00005050
39.3	0.00005080
39.4	0.00005090
39.5	0.00005100
39.6	0.00005100
39.7	0.00005100
39.8	0.00005200
39.9	0.00005200
40	0.00005200
40.1	0.00005200
40.2	0.00005300
40.3	0.00005300
40.4	0.00005300
40.5	0.00005300
40.6	0.00005300
40.7	0.00005300
40.8	0.00005300
40.9	0.00005300
41	0.00005300
41.1	0.00005300
41.2	0.00005300
41.3	0.00005300
41.4	0.00005300
41.5	0.00005400
41.6	0.00005400
41.7	0.00005400
41.8	0.00005400
41.9	0.00005500
42	0.00005500
42.1	0.00005500
42.2	0.00005500
42.3	0.00005500
42.4	0.00005600
42.5	0.00005800
42.6	0.00005700
42.7	0.00005600
42.8	0.00005600
42.9	0.00005700
43	0.00005800
43.1	0.00005900
43.2	0.00005900
43.3	0.00006000
43.4	0.00006100
43.5	0.00006300
43.6	0.00006200
43.7	0.00006100
43.8	0.00006000
43.9	0.00006000
44	0.00005900
44.1	0.00006000
44.2	0.00006000
44.3	0.00006100
44.4	0.00006000
44.5	0.00006000
44.6	0.00006100
44.7	0.00006400
44.8	0.00006900
44.9	0.00007900
45	0.00008900
45.1	0.00010700
45.2	0.00007700
45.3	0.00006700
45.4	0.00006400
45.5	0.00006300
45.6	0.00006300
45.7	0.00006400
45.8	0.00006400
45.9	0.00006400
46	0.00006800
46.1	0.00006600
46.2	0.00006400
46.3	0.00006400
46.4	0.00006400
46.5	0.00006300
46.6	0.00006400
46.7	0.00006600
46.8	0.00006500
46.9	0.00006500
47	0.00006400
47.1	0.00006400
47.2	0.00006300
47.3	0.00006300
47.4	0.00006400
47.5	0.00006400
47.6	0.00006400
47.7	0.00006400
47.8	0.00006400
47.9	0.00006400
48	0.00006400
48.1	0.00006400
48.2	0.00006400
48.3	0.00006400
48.4	0.00006400
48.5	0.00006400
48.6	0.00006400
48.7	0.00006500
48.8	0.00006500
48.9	0.00006500
49	0.00006500
49.1	0.00006400
49.2	0.00006400
49.3	0.00006400
49.4	0.00006400
49.5	0.00006400
49.6	0.00006400
49.7	0.00006400
49.8	0.00006500
49.9	0.00006500
50	0.00006500
50.1	0.00006500
50.2	0.00006500
50.3	0.00006500
50.4	0.00006600
50.5	0.00006600
50.6	0.00006600
50.7	0.00006600
50.8	0.00006600
50.9	0.00006600
51	0.00006700
51.1	0.00006700
51.2	0.00006700
51.3	0.00006700
51.4	0.00006700
51.5	0.00006700
51.6	0.00006700
51.7	0.00006700
51.8	0.00006800
51.9	0.00006800
52	0.00006800
52.1	0.00006800
52.2	0.00006800
52.3	0.00006800
52.4	0.00006800
52.5	0.00006800
52.6	0.00006800
52.7	0.00006900
52.8	0.00006900
52.9	0.00006900
53	0.00006900
53.1	0.00006900
53.2	0.00006900
53.3	0.00006900
53.4	0.00006900
53.5	0.00006900
53.6	0.00006900
53.7	0.00006900
53.8	0.00007000
53.9	0.00007000
54	0.00007000
54.1	0.00007000
54.2	0.00007000
54.3	0.00007000
54.4	0.00007100
54.5	0.00007100
54.6	0.00007100
54.7	0.00007100
54.8	0.00007100
54.9	0.00007100
55	0.00007100
55.1	0.00007100
55.2	0.00007200
55.3	0.00007200
55.4	0.00007200
55.5	0.00007200
55.6	0.00007200
55.7	0.00007200
55.8	0.00007200
55.9	0.00007300
56	0.00007300
56.1	0.00007300
56.2	0.00007300
56.3	0.00007300
56.4	0.00007300
56.5	0.00007400
56.6	0.00007400
56.7	0.00007400
56.8	0.00007400
56.9	0.00007400
57	0.00007500
57.1	0.00007500
57.2	0.00007500
57.3	0.00007500
57.4	0.00007600
57.5	0.00007700
57.6	0.00007900
57.7	0.00008200
57.8	0.00008900
57.9	0.00009900
58	0.00011600
58.1	0.00013400
58.2	0.00013500
58.3	0.00012200
58.4	0.00010500
58.5	0.00009500
58.6	0.00008900
58.7	0.00008600
58.8	0.00008400
58.9	0.00008300
59	0.00008200
59.1	0.00008100
59.2	0.00008000
59.3	0.00008000
59.4	0.00008000
59.5	0.00008000
59.6	0.00008000
59.7	0.00008000
59.8	0.00008000
59.9	0.00008000
60	0.00008000
60.1	0.00008000
60.2	0.00008000
60.3	0.00008000
60.4	0.00008000
60.5	0.00008000
60.6	0.00008000
60.7	0.00008000
60.8	0.00008000
60.9	0.00008000
61	0.00008100
61.1	0.00008100
61.2	0.00008100
61.3	0.00008100
61.4	0.00008100
61.5	0.00008100
61.6	0.00008100
61.7	0.00008100
61.8	0.00008100
61.9	0.00008200
62	0.00008200
62.1	0.00008200
62.2	0.00008200
62.3	0.00008200
62.4	0.00008200
62.5	0.00008200
62.6	0.00008200
62.7	0.00008200
62.8	0.00008300
62.9	0.00008300
63	0.00008300
63.1	0.00008300
63.2	0.00008300
63.3	0.00008300
63.4	0.00008300
63.5	0.00008300
63.6	0.00008300
63.7	0.00008400
63.8	0.00008400
63.9	0.00008400
64	0.00008400
64.1	0.00008400
64.2	0.00008400
64.3	0.00008500
64.4	0.00008500
64.5	0.00008500
64.6	0.00008500
64.7	0.00008500
64.8	0.00008500
64.9	0.00008500
65	0.00008600
65.1	0.00008600
65.2	0.00008600
65.3	0.00008600
65.4	0.00008600
65.5	0.00008600
65.6	0.00008600
65.7	0.00008700
65.8	0.00008700
65.9	0.00008800
66	0.00008800
66.1	0.00008800
66.2	0.00008700
66.3	0.00008700
66.4	0.00008700
66.5	0.00008800
66.6	0.00008800
66.7	0.00008800
66.8	0.00008800
66.9	0.00008800
67	0.00008800
67.1	0.00008800
67.2	0.00008900
67.3	0.00008900
67.4	0.00008900
67.5	0.00008900
67.6	0.00008900
67.7	0.00008900
67.8	0.00008900
67.9	0.00009000
68	0.00009000
68.1	0.00009000
68.2	0.00009000
68.3	0.00009000
68.4	0.00009000
68.5	0.00009000
68.6	0.00009000
68.7	0.00009100
68.8	0.00009100
68.9	0.00009100
69	0.00009100
69.1	0.00009100
69.2	0.00009100
69.3	0.00009100
69.4	0.00009200
69.5	0.00009200
69.6	0.00009200
69.7	0.00009200
69.8	0.00009200
69.9	0.00009200
70	0.00009200
70.1	0.00009200
70.2	0.00009300
70.3	0.00009300
70.4	0.00009300
70.5	0.00009300
70.6	0.00009400
70.7	0.00009400
70.8	0.00009400
70.9	0.00009500
71	0.00009500
71.1	0.00009500
71.2	0.00009500
71.3	0.00009600
71.4	0.00009600
71.5	0.00009700
71.6	0.00009900
71.7	0.00010300
71.8	0.00010700
71.9	0.00011100
72	0.00011600
72.1	0.00012000
72.2	0.00012000
72.3	0.00012100
72.4	0.00012100
72.5	0.00012800
72.6	0.00013900
72.7	0.00013500
72.8	0.00012500
72.9	0.00012100
73	0.00012600
73.1	0.00012700
73.2	0.00012300
73.3	0.00011600
73.4	0.00011100
73.5	0.00011000
73.6	0.00010700
73.7	0.00010600
73.8	0.00010600
73.9	0.00010500
74	0.00010600
74.1	0.00010400
74.2	0.00010300
74.3	0.00010300
74.4	0.00010500
74.5	0.00010400
74.6	0.00010400
74.7	0.00010400
74.8	0.00010500
74.9	0.00010600
75	0.00010700
75.1	0.00010600
75.2	0.00010500
75.3	0.00010500
75.4	0.00010400
75.5	0.00010500
75.6	0.00010400
75.7	0.00010400
75.8	0.00010400
75.9	0.00010400
76	0.00010600
76.1	0.00011400
76.2	0.00011900
76.3	0.00011000
76.4	0.00010900
76.5	0.00011200
76.6	0.00011200
76.7	0.00011100
76.8	0.00011700
76.9	0.00013600
77	0.00012700
77.1	0.00012300
77.2	0.00012200
77.3	0.00012700
77.4	0.00013100
77.5	0.00014700
77.6	0.00016800
77.7	0.00020500
77.8	0.00023900
77.9	0.00020600
78	0.00017000
78.1	0.00016500
78.2	0.00014000
78.3	0.00012900
78.4	0.00012500
78.5	0.00012700
78.6	0.00013000
78.7	0.00013700
78.8	0.00013800
78.9	0.00012800
79	0.00012100
79.1	0.00011800
79.2	0.00011800
79.3	0.00011900
79.4	0.00011600
79.5	0.00011500
79.6	0.00011700
79.7	0.00011700
79.8	0.00011600
79.9	0.00011500
80	0.00011500
80.1	0.00011500
80.2	0.00011500
80.3	0.00011500
80.4	0.00011600
80.5	0.00011700
80.6	0.00011800
80.7	0.00011700
80.8	0.00011600
80.9	0.00011500
81	0.00011500
81.1	0.00011400
81.2	0.00011400
81.3	0.00011400
81.4	0.00011400
81.5	0.00011400
81.6	0.00011400
81.7	0.00011300
81.8	0.00011400
81.9	0.00011400
82	0.00011400
82.1	0.00011400
82.2	0.00011400
82.3	0.00011400
82.4	0.00011500
82.5	0.00011500
82.6	0.00011600
82.7	0.00011500
82.8	0.00011600
82.9	0.00011600
83	0.00011600
83.1	0.00011600
83.2	0.00011600
83.3	0.00011600
83.4	0.00011700
83.5	0.00011800
83.6	0.00011800
83.7	0.00011900
83.8	0.00012000
83.9	0.00012000
84	0.00011900
84.1	0.00011900
84.2	0.00012000
84.3	0.00012400
84.4	0.00013600
